season,episode,scene,speaker1,speaker2,speaker_pair,num_speaker_pairs,interaction_factor
5,3,13,Frank Buffay Jr.,Chandler Bing,Frank Buffay Jr.-Chandler Bing,10,0.1
5,3,13,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,10,0.1
5,3,13,Frank Buffay Jr.,Phoebe Buffay,Frank Buffay Jr.-Phoebe Buffay,10,0.1
5,3,13,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,10,0.1
5,3,13,Frank Buffay Jr.,Rachel Green,Frank Buffay Jr.-Rachel Green,10,0.1
5,3,14,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,1,1.0
5,3,15,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
5,3,16,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,6,0.16666666666666666
5,3,16,Rachel Green,Monica Geller,Rachel Green-Monica Geller,6,0.16666666666666666
5,3,16,Monica Geller,#ALL#,Monica Geller-#ALL#,6,0.16666666666666666
5,3,16,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,6,0.16666666666666666
5,3,16,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,6,0.16666666666666666
5,3,16,Rachel Green,#ALL#,Rachel Green-#ALL#,6,0.16666666666666666
5,3,17,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,6,0.16666666666666666
5,3,17,Rachel Green,Monica Geller,Rachel Green-Monica Geller,6,0.16666666666666666
5,3,17,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
5,3,17,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,6,0.16666666666666666
5,3,17,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,6,0.16666666666666666
5,3,17,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,6,0.16666666666666666
5,4,1,Rachel Green,Monica Geller,Rachel Green-Monica Geller,10,0.1
5,4,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
5,4,1,Monica Geller,Ross Geller,Monica Geller-Ross Geller,10,0.1
5,4,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
5,4,1,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,10,0.1
5,4,1,Rachel Green,Ross Geller,Rachel Green-Ross Geller,10,0.1
5,4,1,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,10,0.1
5,4,1,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,10,0.1
5,4,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
5,4,1,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,10,0.1
5,4,2,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,21,0.047619047619047616
5,4,2,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,21,0.047619047619047616
5,4,2,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,21,0.047619047619047616
5,4,2,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,21,0.047619047619047616
5,4,2,Emily Waltham,Joey Tribbiani,Emily Waltham-Joey Tribbiani,21,0.047619047619047616
5,4,2,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,21,0.047619047619047616
5,4,2,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,21,0.047619047619047616
5,4,2,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,21,0.047619047619047616
5,4,2,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,21,0.047619047619047616
5,4,2,Chandler Bing,Emily Waltham,Chandler Bing-Emily Waltham,21,0.047619047619047616
5,4,2,Chandler Bing,#ALL#,Chandler Bing-#ALL#,21,0.047619047619047616
5,4,2,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,21,0.047619047619047616
5,4,2,Monica Geller,Ross Geller,Monica Geller-Ross Geller,21,0.047619047619047616
5,4,2,Monica Geller,Emily Waltham,Monica Geller-Emily Waltham,21,0.047619047619047616
5,4,2,Monica Geller,#ALL#,Monica Geller-#ALL#,21,0.047619047619047616
5,4,2,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,21,0.047619047619047616
5,4,2,Phoebe Buffay,Emily Waltham,Phoebe Buffay-Emily Waltham,21,0.047619047619047616
5,4,2,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,21,0.047619047619047616
5,4,2,Ross Geller,Emily Waltham,Ross Geller-Emily Waltham,21,0.047619047619047616
5,4,2,Ross Geller,#ALL#,Ross Geller-#ALL#,21,0.047619047619047616
5,4,2,#ALL#,Emily Waltham,#ALL#-Emily Waltham,21,0.047619047619047616
5,4,3,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,6,0.16666666666666666
5,4,3,Rachel Green,Monica Geller,Rachel Green-Monica Geller,6,0.16666666666666666
5,4,3,Rachel Green,Ross Geller,Rachel Green-Ross Geller,6,0.16666666666666666
5,4,3,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
5,4,3,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,6,0.16666666666666666
5,4,3,Monica Geller,Ross Geller,Monica Geller-Ross Geller,6,0.16666666666666666
5,4,5,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,6,0.16666666666666666
5,4,5,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,6,0.16666666666666666
5,4,5,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,6,0.16666666666666666
5,4,5,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,6,0.16666666666666666
5,4,5,Rachel Green,Monica Geller,Rachel Green-Monica Geller,6,0.16666666666666666
5,4,5,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
5,4,6,Ross Geller,Emily Waltham,Ross Geller-Emily Waltham,1,1.0
5,4,7,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,10,0.1
5,4,7,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,10,0.1
5,4,7,Monica Geller,Ross Geller,Monica Geller-Ross Geller,10,0.1
5,4,7,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,10,0.1
5,4,7,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
5,4,7,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
5,4,7,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
5,4,7,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
5,4,7,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
5,4,7,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
5,4,8,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
5,4,9,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,1,1.0
5,4,10,Monica Geller,Ross Geller,Monica Geller-Ross Geller,3,0.3333333333333333
5,4,10,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,3,0.3333333333333333
5,4,10,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,3,0.3333333333333333
5,4,11,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,1,1.0
5,4,12,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
5,4,13,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
5,4,14,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
5,5,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,3,0.3333333333333333
5,5,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,3,0.3333333333333333
5,5,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,5,2,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
5,5,2,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
5,5,2,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
5,5,2,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
5,5,2,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
5,5,2,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
5,5,2,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
5,5,2,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
5,5,2,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
5,5,2,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
5,5,2,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
5,5,2,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
5,5,2,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
5,5,2,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
5,5,2,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
5,5,3,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
5,5,4,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
5,5,5,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
5,5,6,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
5,5,7,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,5,7,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,3,0.3333333333333333
5,5,7,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,3,0.3333333333333333
5,5,8,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
5,5,8,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
5,5,8,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
5,5,8,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
5,5,8,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
5,5,8,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
5,5,8,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
5,5,8,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
5,5,8,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
5,5,8,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
5,5,8,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
5,5,8,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
5,5,8,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
5,5,8,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
5,5,8,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
5,5,9,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,1,1.0
5,5,10,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,6,0.16666666666666666
5,5,10,Rachel Green,Ross Geller,Rachel Green-Ross Geller,6,0.16666666666666666
5,5,10,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,6,0.16666666666666666
5,5,10,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,6,0.16666666666666666
5,5,10,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,6,0.16666666666666666
5,5,10,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,6,0.16666666666666666
5,5,11,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,1,1.0
5,5,12,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
5,5,12,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,10,0.1
5,5,12,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
5,5,12,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
5,5,12,Rachel Green,Monica Geller,Rachel Green-Monica Geller,10,0.1
5,5,12,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
5,5,12,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
5,5,12,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,10,0.1
5,5,12,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,10,0.1
5,5,12,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
5,5,13,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
5,5,13,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
5,5,13,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
5,5,13,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,10,0.1
5,5,13,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
5,5,13,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
5,5,13,Rachel Green,Monica Geller,Rachel Green-Monica Geller,10,0.1
5,5,13,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
5,5,13,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,10,0.1
5,5,13,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,10,0.1
5,6,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,3,0.3333333333333333
5,6,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,6,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,3,0.3333333333333333
5,6,2,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
5,6,2,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
5,6,2,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
5,6,2,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
5,6,2,Gunther,Phoebe Buffay,Gunther-Phoebe Buffay,15,0.06666666666666667
5,6,2,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
5,6,2,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
5,6,2,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
5,6,2,Gunther,Joey Tribbiani,Gunther-Joey Tribbiani,15,0.06666666666666667
5,6,2,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
5,6,2,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
5,6,2,Chandler Bing,Gunther,Chandler Bing-Gunther,15,0.06666666666666667
5,6,2,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
5,6,2,Gunther,Monica Geller,Gunther-Monica Geller,15,0.06666666666666667
5,6,2,Gunther,Ross Geller,Gunther-Ross Geller,15,0.06666666666666667
5,6,3,Rachel Green,Monica Geller,Rachel Green-Monica Geller,1,1.0
5,6,4,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
5,6,4,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
5,6,4,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
5,6,4,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
5,6,4,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
5,6,4,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
5,6,4,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
5,6,4,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
5,6,4,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
5,6,4,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
5,6,4,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
5,6,4,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
5,6,4,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
5,6,4,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
5,6,4,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
5,6,5,Rachel Green,Danny,Rachel Green-Danny,3,0.3333333333333333
5,6,5,Monica Geller,Danny,Monica Geller-Danny,3,0.3333333333333333
5,6,5,Rachel Green,Monica Geller,Rachel Green-Monica Geller,3,0.3333333333333333
5,6,6,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,3,0.3333333333333333
5,6,6,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,3,0.3333333333333333
5,6,6,Rachel Green,Monica Geller,Rachel Green-Monica Geller,3,0.3333333333333333
5,6,7,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,10,0.1
5,6,7,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,10,0.1
5,6,7,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,10,0.1
5,6,7,Monica Geller,Ross Geller,Monica Geller-Ross Geller,10,0.1
5,6,7,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
5,6,7,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
5,6,7,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
5,6,7,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
5,6,7,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
5,6,7,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
5,6,8,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,6,0.16666666666666666
5,6,8,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,6,0.16666666666666666
5,6,8,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
5,6,8,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,6,0.16666666666666666
5,6,8,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,6,0.16666666666666666
5,6,8,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,6,0.16666666666666666
5,6,9,Rachel Green,Danny,Rachel Green-Danny,1,1.0
5,6,10,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
5,6,10,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,10,0.1
5,6,10,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
5,6,10,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
5,6,10,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,10,0.1
5,6,10,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
5,6,10,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
5,6,10,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,10,0.1
5,6,10,Monica Geller,Ross Geller,Monica Geller-Ross Geller,10,0.1
5,6,10,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
5,6,11,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,28,0.03571428571428571
5,6,11,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,28,0.03571428571428571
5,6,11,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,28,0.03571428571428571
5,6,11,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,28,0.03571428571428571
5,6,11,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,28,0.03571428571428571
5,6,11,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,28,0.03571428571428571
5,6,11,Emily Waltham,Joey Tribbiani,Emily Waltham-Joey Tribbiani,28,0.03571428571428571
5,6,11,Rachel Green,Ross Geller,Rachel Green-Ross Geller,28,0.03571428571428571
5,6,11,Monica Geller,Ross Geller,Monica Geller-Ross Geller,28,0.03571428571428571
5,6,11,Ross Geller,#ALL#,Ross Geller-#ALL#,28,0.03571428571428571
5,6,11,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,28,0.03571428571428571
5,6,11,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,28,0.03571428571428571
5,6,11,Ross Geller,Emily Waltham,Ross Geller-Emily Waltham,28,0.03571428571428571
5,6,11,Rachel Green,Monica Geller,Rachel Green-Monica Geller,28,0.03571428571428571
5,6,11,Rachel Green,#ALL#,Rachel Green-#ALL#,28,0.03571428571428571
5,6,11,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,28,0.03571428571428571
5,6,11,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,28,0.03571428571428571
5,6,11,Rachel Green,Emily Waltham,Rachel Green-Emily Waltham,28,0.03571428571428571
5,6,11,Monica Geller,#ALL#,Monica Geller-#ALL#,28,0.03571428571428571
5,6,11,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,28,0.03571428571428571
5,6,11,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,28,0.03571428571428571
5,6,11,Monica Geller,Emily Waltham,Monica Geller-Emily Waltham,28,0.03571428571428571
5,6,11,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,28,0.03571428571428571
5,6,11,Chandler Bing,#ALL#,Chandler Bing-#ALL#,28,0.03571428571428571
5,6,11,#ALL#,Emily Waltham,#ALL#-Emily Waltham,28,0.03571428571428571
5,6,11,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,28,0.03571428571428571
5,6,11,Phoebe Buffay,Emily Waltham,Phoebe Buffay-Emily Waltham,28,0.03571428571428571
5,6,11,Chandler Bing,Emily Waltham,Chandler Bing-Emily Waltham,28,0.03571428571428571
5,7,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,7,1,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
5,7,1,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
5,7,2,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,1,1.0
5,7,3,Rachel Green,Monica Geller,Rachel Green-Monica Geller,3,0.3333333333333333
5,7,3,Danny,Monica Geller,Danny-Monica Geller,3,0.3333333333333333
5,7,3,Rachel Green,Danny,Rachel Green-Danny,3,0.3333333333333333
5,7,4,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
5,7,4,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,7,4,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
5,7,6,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,1,1.0
5,7,7,Rachel Green,Danny,Rachel Green-Danny,3,0.3333333333333333
5,7,7,Rachel Green,Monica Geller,Rachel Green-Monica Geller,3,0.3333333333333333
5,7,7,Monica Geller,Danny,Monica Geller-Danny,3,0.3333333333333333
5,7,8,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
5,7,8,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
5,7,8,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,7,9,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
5,7,9,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
5,7,9,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,10,0.1
5,7,9,Danny,Joey Tribbiani,Danny-Joey Tribbiani,10,0.1
5,7,9,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
5,7,9,Rachel Green,Monica Geller,Rachel Green-Monica Geller,10,0.1
5,7,9,Danny,Monica Geller,Danny-Monica Geller,10,0.1
5,7,9,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,10,0.1
5,7,9,Phoebe Buffay,Danny,Phoebe Buffay-Danny,10,0.1
5,7,9,Rachel Green,Danny,Rachel Green-Danny,10,0.1
5,7,10,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
5,7,10,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,7,10,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
5,7,11,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
5,7,11,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
5,7,11,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,7,12,Gunther,Phoebe Buffay,Gunther-Phoebe Buffay,1,1.0
5,7,13,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,1,1.0
5,7,14,Rachel Green,Monica Geller,Rachel Green-Monica Geller,3,0.3333333333333333
5,7,14,Rachel Green,Danny,Rachel Green-Danny,3,0.3333333333333333
5,7,14,Danny,Monica Geller,Danny-Monica Geller,3,0.3333333333333333
5,7,15,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
5,7,15,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
5,7,15,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
5,7,16,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
5,7,16,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
